epoch,train_loss,valid_loss,time
0,0.09843026846647263,0.03245585039258003,00:01
1,0.06582795828580856,0.04263782501220703,00:01
2,0.05409005284309387,0.03233610838651657,00:01
epoch,train_loss,valid_loss,time
0,0.026202011853456497,0.025058139115571976,00:01
1,0.022949939593672752,0.024386918172240257,00:01
