epoch,train_loss,valid_loss,mae,r2_score,time
59,0.029998144134879112,0.014421232976019382,0.08078249543905258,0.8477984240327622,00:00
60,0.029118381440639496,0.014323591254651546,0.08098728954792023,0.8488289448722659,00:00
61,0.028903266414999962,0.014528813771903515,0.08128702640533447,0.8466630282032059,00:00
62,0.028150778263807297,0.014525317586958408,0.08176226168870926,0.8466999201926109,00:00
63,0.027652598917484283,0.014772891998291016,0.0829080119729042,0.8440870330949904,00:00
64,0.027412500232458115,0.016048211604356766,0.08583708852529526,0.8306273159850396,00:00
65,0.02725035697221756,0.014696162194013596,0.08276853710412979,0.844896829850628,00:00
66,0.026576057076454163,0.014337305910885334,0.08019084483385086,0.8486841827631216,00:00
67,0.026127172634005547,0.013753601349890232,0.07837629318237305,0.8548446122230549,00:00
68,0.02606399729847908,0.013789540156722069,0.07810431718826294,0.8544653030313364,00:00
69,0.02669001929461956,0.014278650283813477,0.07938411831855774,0.8493032443371249,00:00
70,0.026448920369148254,0.013937076553702354,0.07905768603086472,0.8529082175798631,00:00
71,0.026420006528496742,0.013140869326889515,0.0774487555027008,0.8613113749388002,00:00
72,0.025591067969799042,0.012991595081984997,0.07725968956947327,0.8628868167035794,00:00
73,0.025511551648378372,0.013110285624861717,0.07759453356266022,0.8616341686568517,00:00
74,0.02566416747868061,0.013386832550168037,0.07854223251342773,0.8587154845978637,00:00
75,0.025699209421873093,0.013291300274431705,0.07803677022457123,0.8597237219305227,00:00
76,0.024751020595431328,0.013385673053562641,0.0782821998000145,0.8587277177280052,00:01
77,0.025356588885188103,0.013870690017938614,0.07885430753231049,0.8536088696881409,00:00
78,0.024793138727545738,0.013266105204820633,0.07767724990844727,0.8599896381424098,00:00
79,0.024480435997247696,0.013463189825415611,0.07822617888450623,0.8579096216920509,00:00
80,0.023954002186655998,0.013349046930670738,0.07803766429424286,0.8591142784997727,00:00
81,0.023610509932041168,0.013317578472197056,0.07796284556388855,0.8594464095422589,00:01
82,0.023268667981028557,0.013289708644151688,0.07782196998596191,0.8597405349111185,00:01
83,0.02314026653766632,0.01330971997231245,0.07822058349847794,0.8595293389115413,00:01
84,0.02421671897172928,0.013239323161542416,0.07795177400112152,0.8602723076298563,00:01
85,0.024919476360082626,0.013192984275519848,0.0773884579539299,0.8607613626909422,00:01
86,0.024996472522616386,0.01328947488218546,0.07744002342224121,0.8597430040551054,00:01
87,0.024141795933246613,0.013338743709027767,0.0779166892170906,0.8592230249026055,00:01
88,0.023767489939928055,0.013295084238052368,0.07794680446386337,0.8596837884756322,00:01
89,0.02309805527329445,0.01325451210141182,0.07798851281404495,0.8601119883362295,00:01
